"","season","SPECID1","SPECID2","L1_norm","valid","Household"
"5790","2014-2015","HS1327","HS1518",30.7342409105093,FALSE,FALSE
"5791","2014-2015","HS1313","HS1518",31.116251608902,FALSE,FALSE
"5792","2014-2015","HS1250","HS1518",90.5726390115057,FALSE,FALSE
"5793","2014-2015","HS1294","HS1518",91.1173420788638,FALSE,FALSE
"5794","2014-2015","HS1253","HS1518",90.654245843706,FALSE,FALSE
"5795","2014-2015","HS1455","HS1518",106.677554133203,FALSE,FALSE
"5796","2014-2015","HS1385","HS1518",300.654245843706,FALSE,FALSE
"5797","2014-2015","HS1357","HS1518",102.654245843706,FALSE,FALSE
"5798","2014-2015","HS1525","HS1518",90.654245843706,FALSE,FALSE
"5799","2014-2015","HS1349","HS1518",299.131268388388,FALSE,FALSE
"5800","2014-2015","HS1465","HS1518",82.654245843706,FALSE,FALSE
"5801","2014-2015","HS1463","HS1518",82.654245843706,FALSE,FALSE
"5802","2014-2015","MH8041","HS1518",82.6985334721185,FALSE,FALSE
"5803","2014-2015","HS1460","HS1518",100.654245843706,FALSE,FALSE
"5804","2014-2015","HS1427","HS1518",100.87761834642,FALSE,FALSE
"5805","2014-2015","HS1375","HS1518",97.4437743192388,FALSE,FALSE
"5806","2014-2015","HS1341","HS1518",97.1136054763346,FALSE,FALSE
"5807","2014-2015","HS1509","HS1518",88.654245843706,FALSE,FALSE
"5808","2014-2015","MH8183","HS1518",98.3462251129743,FALSE,FALSE
"5809","2014-2015","MH7800","HS1518",95.514778692037,FALSE,FALSE
"5810","2014-2015","MH8129","HS1518",62.0799409992321,FALSE,FALSE
"5811","2014-2015","HS1392","HS1518",30.654245843706,FALSE,FALSE
"5812","2014-2015","HS1402","HS1518",90.654245843706,FALSE,FALSE
"5813","2014-2015","HS1401","HS1518",90.7229479842828,FALSE,FALSE
"5814","2014-2015","HS1351","HS1518",90.7066896594725,FALSE,FALSE
"5815","2014-2015","HS1487","HS1518",94.7016330391966,FALSE,FALSE
"5816","2014-2015","MH8088","HS1518",89.6509214984639,FALSE,FALSE
"5817","2014-2015","MH8089","HS1518",88.1925352825473,FALSE,FALSE
"5818","2014-2015","HS1421","HS1518",87.07149217643,FALSE,FALSE
"5819","2014-2015","HS1473","HS1518",29.666592178194,FALSE,FALSE
"5820","2014-2015","HS1474","HS1518",96.951410312487,FALSE,FALSE
"5821","2014-2015","HS1519","HS1518",0.7034822658238,TRUE,TRUE
"5822","2014-2015","HS1505","HS1518",35.33567498881,FALSE,FALSE
"5823","2014-2015","MH8392","HS1518",34.654245843706,FALSE,FALSE
"5824","2014-2015","HS1457","HS1518",34.93968286875,FALSE,FALSE
"5825","2014-2015","MH8354","HS1518",34.8790886478364,FALSE,FALSE
"5826","2014-2015","HS1510","HS1518",37.8294439645345,FALSE,FALSE
"5827","2014-2015","HS1364","HS1518",88.7357034309395,FALSE,FALSE
"5828","2014-2015","HS1405","HS1518",104.654245843706,FALSE,FALSE
"5829","2014-2015","HS1425","HS1518",96.7851813428131,FALSE,FALSE
"5830","2014-2015","MH8309","HS1518",98.654245843706,FALSE,FALSE
"5831","2014-2015","HS1450","HS1518",96.6098572149006,FALSE,FALSE
"5832","2014-2015","MH8137","HS1518",60.659886039183,FALSE,FALSE
"5833","2014-2015","MH8052","HS1518",32.7732864570351,FALSE,FALSE
"5834","2014-2015","MH8396","HS1518",30.654245843706,FALSE,FALSE
"5835","2014-2015","MH8090","HS1518",31.649928137009,FALSE,FALSE
"5836","2014-2015","HS1445","HS1518",32.5294109692018,FALSE,FALSE
"5837","2014-2015","HS1387","HS1518",30.654245843706,FALSE,FALSE
"5838","2014-2015","HS1367","HS1518",90.987684026383,FALSE,FALSE
"5839","2014-2015","HS1390","HS1518",95.9277831842352,FALSE,FALSE
"5840","2014-2015","HS1391","HS1518",94.654245843706,FALSE,FALSE
"5841","2014-2015","HS1394","HS1519",104.049236422118,FALSE,FALSE
"5842","2014-2015","MH7843","HS1519",104.103520322444,FALSE,FALSE
"5843","2014-2015","MH8155","HS1519",96.0543618502278,FALSE,FALSE
"5844","2014-2015","HS1376","HS1519",100.189264447243,FALSE,FALSE
"5845","2014-2015","HS1484","HS1519",104.049236422118,FALSE,FALSE
"5846","2014-2015","MH8156","HS1519",395.027466914552,FALSE,FALSE
"5847","2014-2015","MH7505","HS1519",90.7044598494185,FALSE,FALSE
"5848","2014-2015","HS1255","HS1519",87.3399087497097,FALSE,FALSE
"5849","2014-2015","MH7796","HS1519",48.2729695218948,FALSE,FALSE
"5850","2014-2015","MH8165","HS1519",40.4281456101021,FALSE,FALSE
"5851","2014-2015","MH7492","HS1519",91.8747588298138,FALSE,FALSE
"5852","2014-2015","HS1340","HS1519",94.2204144739313,FALSE,FALSE
"5853","2014-2015","HS1413","HS1519",32.2471492561076,FALSE,FALSE
"5854","2014-2015","HS1448","HS1519",100.049236422118,FALSE,FALSE
"5855","2014-2015","HS1393","HS1519",30.0492364221178,FALSE,FALSE
"5856","2014-2015","MH7890","HS1519",87.3880687510556,FALSE,FALSE
"5857","2014-2015","HS1345","HS1519",86.1556026525614,FALSE,FALSE
"5858","2014-2015","HS1369","HS1519",38.3139529448005,FALSE,FALSE
"5859","2014-2015","HS1336","HS1519",32.2565748590684,FALSE,FALSE
"5860","2014-2015","MH7612","HS1519",32.1502869668065,FALSE,FALSE
"5861","2014-2015","HS1377","HS1519",104.049236422118,FALSE,FALSE
"5862","2014-2015","MH7845","HS1519",102.027105255986,FALSE,FALSE
"5863","2014-2015","MH7891","HS1519",88.2640745864257,FALSE,FALSE
"5864","2014-2015","MH8126","HS1519",89.321512390728,FALSE,FALSE
"5865","2014-2015","MH7409","HS1519",86.0492364221178,FALSE,FALSE
"5866","2014-2015","MH7893","HS1519",96.1815417704235,FALSE,FALSE
"5867","2014-2015","HS1388","HS1519",102.092152276772,FALSE,FALSE
"5868","2014-2015","HS1342","HS1519",104.171219769258,FALSE,FALSE
"5869","2014-2015","MH7455","HS1519",88.1205522574539,FALSE,FALSE
"5870","2014-2015","HS1408","HS1519",89.4775977737734,FALSE,FALSE
"5871","2014-2015","MH7885","HS1519",88.0492364221178,FALSE,FALSE
"5872","2014-2015","HS1409","HS1519",88.1860743872642,FALSE,FALSE
"5873","2014-2015","MH7440","HS1519",93.1021700674574,FALSE,FALSE
"5874","2014-2015","MH7390","HS1519",92.3128765208291,FALSE,FALSE
"5875","2014-2015","HS1256","HS1519",90.1215756200853,FALSE,FALSE
"5876","2014-2015","MH8386","HS1519",106.289127722753,FALSE,FALSE
"5877","2014-2015","HS1328","HS1519",32.0492364221178,FALSE,FALSE
"5878","2014-2015","HS1327","HS1519",30.1292314889211,FALSE,FALSE
"5879","2014-2015","HS1313","HS1519",30.5112421873138,FALSE,FALSE
"5880","2014-2015","HS1250","HS1519",89.9676295899175,FALSE,FALSE
"5881","2014-2015","HS1294","HS1519",90.5123326572756,FALSE,FALSE
"5882","2014-2015","HS1253","HS1519",90.0492364221178,FALSE,FALSE
"5883","2014-2015","HS1455","HS1519",106.072544711615,FALSE,FALSE
"5884","2014-2015","HS1385","HS1519",300.049236422118,FALSE,FALSE
"5885","2014-2015","HS1357","HS1519",102.049236422118,FALSE,FALSE
"5886","2014-2015","HS1525","HS1519",90.0492364221178,FALSE,FALSE
"5887","2014-2015","HS1349","HS1519",298.526258966799,FALSE,FALSE
"5888","2014-2015","HS1465","HS1519",82.0492364221178,FALSE,FALSE
"5889","2014-2015","HS1463","HS1519",82.0492364221178,FALSE,FALSE
"5890","2014-2015","MH8041","HS1519",82.0935240505303,FALSE,FALSE
"5891","2014-2015","HS1460","HS1519",100.049236422118,FALSE,FALSE
"5892","2014-2015","HS1427","HS1519",100.272608924831,FALSE,FALSE
"5893","2014-2015","HS1375","HS1519",96.8387648976506,FALSE,FALSE
"5894","2014-2015","HS1341","HS1519",96.5085960547464,FALSE,FALSE
"5895","2014-2015","MH8183","HS1519",97.7412156913861,FALSE,FALSE
"5896","2014-2015","MH7800","HS1519",94.9097692704488,FALSE,FALSE
"5897","2014-2015","MH8129","HS1519",61.4749315776439,FALSE,FALSE
"5898","2014-2015","HS1392","HS1519",30.0492364221178,FALSE,FALSE
"5899","2014-2015","HS1402","HS1519",90.0492364221178,FALSE,FALSE
"5900","2014-2015","HS1401","HS1519",90.1179385626946,FALSE,FALSE
"5901","2014-2015","HS1351","HS1519",90.1016802378843,FALSE,FALSE
"5902","2014-2015","HS1487","HS1519",94.0966236176084,FALSE,FALSE
"5903","2014-2015","MH8088","HS1519",89.0459120768757,FALSE,FALSE
"5904","2014-2015","MH8089","HS1519",87.5875258609591,FALSE,FALSE
"5905","2014-2015","HS1421","HS1519",86.4664827548418,FALSE,FALSE
"5906","2014-2015","HS1473","HS1519",29.0615827566058,FALSE,FALSE
"5907","2014-2015","HS1474","HS1519",96.3464008908988,FALSE,FALSE
"5908","2014-2015","MH8392","HS1519",34.0492364221178,FALSE,FALSE
"5909","2014-2015","HS1457","HS1519",34.3346734471618,FALSE,FALSE
"5910","2014-2015","MH8354","HS1519",34.2740792262482,FALSE,FALSE
"5911","2014-2015","HS1364","HS1519",88.1306940093513,FALSE,FALSE
"5912","2014-2015","HS1405","HS1519",104.049236422118,FALSE,FALSE
"5913","2014-2015","HS1425","HS1519",96.1801719212249,FALSE,FALSE
"5914","2014-2015","MH8309","HS1519",98.0492364221178,FALSE,FALSE
"5915","2014-2015","HS1450","HS1519",96.0048477933124,FALSE,FALSE
"5916","2014-2015","MH8137","HS1519",60.0548766175948,FALSE,FALSE
"5917","2014-2015","MH8052","HS1519",32.1682770354469,FALSE,FALSE
"5918","2014-2015","MH8090","HS1519",31.0449187154208,FALSE,FALSE
"5919","2014-2015","HS1445","HS1519",31.9244015476136,FALSE,FALSE
"5920","2014-2015","HS1387","HS1519",30.0492364221178,FALSE,FALSE
"5921","2014-2015","HS1367","HS1519",90.3826746047948,FALSE,FALSE
"5922","2014-2015","HS1390","HS1519",95.322773762647,FALSE,FALSE
"5923","2014-2015","HS1391","HS1519",94.0492364221178,FALSE,FALSE
"5924","2014-2015","HS1394","HS1520",104.180095999091,FALSE,FALSE
"5925","2014-2015","MH7843","HS1520",104.234379899418,FALSE,FALSE
"5926","2014-2015","MH8155","HS1520",96.1852214272015,FALSE,FALSE
"5927","2014-2015","HS1376","HS1520",100.320124024216,FALSE,FALSE
"5928","2014-2015","HS1484","HS1520",104.180095999091,FALSE,FALSE
"5929","2014-2015","MH8156","HS1520",395.158326491525,FALSE,FALSE
"5930","2014-2015","MH7505","HS1520",90.8353194263922,FALSE,FALSE
"5931","2014-2015","HS1255","HS1520",87.4707683266834,FALSE,FALSE
"5932","2014-2015","MH7796","HS1520",48.4038290988685,FALSE,FALSE
"5933","2014-2015","MH8165","HS1520",40.5590051870758,FALSE,FALSE
"5934","2014-2015","MH7492","HS1520",92.0056184067875,FALSE,FALSE
"5935","2014-2015","HS1340","HS1520",94.351274050905,FALSE,FALSE
"5936","2014-2015","HS1413","HS1520",32.3780088330813,FALSE,FALSE
"5937","2014-2015","HS1448","HS1520",100.180095999091,FALSE,FALSE
"5938","2014-2015","HS1393","HS1520",30.1800959990915,FALSE,FALSE
"5939","2014-2015","MH7890","HS1520",87.5189283280293,FALSE,FALSE
"5940","2014-2015","HS1345","HS1520",86.2864622295351,FALSE,FALSE
"5941","2014-2015","HS1369","HS1520",38.4448125217742,FALSE,FALSE
"5942","2014-2015","HS1336","HS1520",32.3874344360421,FALSE,FALSE
"5943","2014-2015","MH7612","HS1520",32.2811465437802,FALSE,FALSE
"5944","2014-2015","HS1377","HS1520",104.180095999091,FALSE,FALSE
"5945","2014-2015","MH7845","HS1520",102.157964832959,FALSE,FALSE
"5946","2014-2015","MH7891","HS1520",88.3949341633994,FALSE,FALSE
"5947","2014-2015","MH8126","HS1520",89.4523719677017,FALSE,FALSE
"5948","2014-2015","MH7409","HS1520",86.1800959990915,FALSE,FALSE
"5949","2014-2015","MH7893","HS1520",96.3124013473972,FALSE,FALSE
"5950","2014-2015","HS1388","HS1520",102.223011853746,FALSE,FALSE
"5951","2014-2015","HS1342","HS1520",104.302079346232,FALSE,FALSE
"5952","2014-2015","MH8439","HS1520",102.22869483862,FALSE,FALSE
"5953","2014-2015","MH7455","HS1520",88.2514118344276,FALSE,FALSE
"5954","2014-2015","HS1408","HS1520",89.6084573507471,FALSE,FALSE
"5955","2014-2015","MH7885","HS1520",88.1800959990915,FALSE,FALSE
"5956","2014-2015","HS1409","HS1520",88.3169339642379,FALSE,FALSE
"5957","2014-2015","MH7440","HS1520",93.2330296444311,FALSE,FALSE
"5958","2014-2015","MH7390","HS1520",92.4437360978028,FALSE,FALSE
"5959","2014-2015","HS1256","HS1520",90.252435197059,FALSE,FALSE
"5960","2014-2015","MH8386","HS1520",106.419987299727,FALSE,FALSE
"5961","2014-2015","HS1507","HS1520",106.50483837399,FALSE,FALSE
"5962","2014-2015","HS1328","HS1520",32.1800959990915,FALSE,FALSE
"5963","2014-2015","HS1327","HS1520",30.2600910658948,FALSE,FALSE
"5964","2014-2015","HS1313","HS1520",30.6421017642875,FALSE,FALSE
"5965","2014-2015","HS1250","HS1520",90.0984891668912,FALSE,FALSE
"5966","2014-2015","HS1294","HS1520",90.6431922342493,FALSE,FALSE
"5967","2014-2015","HS1253","HS1520",90.1800959990915,FALSE,FALSE
"5968","2014-2015","HS1455","HS1520",106.203404288589,FALSE,FALSE
"5969","2014-2015","HS1385","HS1520",300.180095999092,FALSE,FALSE
"5970","2014-2015","HS1357","HS1520",102.180095999091,FALSE,FALSE
"5971","2014-2015","HS1525","HS1520",90.1800959990915,FALSE,FALSE
"5972","2014-2015","HS1349","HS1520",298.657118543773,FALSE,FALSE
"5973","2014-2015","HS1465","HS1520",82.1800959990915,FALSE,FALSE
"5974","2014-2015","HS1463","HS1520",82.1800959990915,FALSE,FALSE
"5975","2014-2015","MH8041","HS1520",82.224383627504,FALSE,FALSE
"5976","2014-2015","HS1460","HS1520",100.180095999091,FALSE,FALSE
"5977","2014-2015","HS1427","HS1520",100.403468501805,FALSE,FALSE
"5978","2014-2015","HS1375","HS1520",96.9696244746243,FALSE,FALSE
"5979","2014-2015","HS1341","HS1520",96.6394556317201,FALSE,FALSE
"5980","2014-2015","HS1509","HS1520",88.1800959990915,FALSE,FALSE
"5981","2014-2015","MH8183","HS1520",97.8720752683598,FALSE,FALSE
"5982","2014-2015","MH7800","HS1520",95.0406288474225,FALSE,FALSE
"5983","2014-2015","MH8129","HS1520",61.6057911546176,FALSE,FALSE
"5984","2014-2015","HS1392","HS1520",30.1800959990915,FALSE,FALSE
"5985","2014-2015","HS1402","HS1520",90.1800959990915,FALSE,FALSE
"5986","2014-2015","HS1401","HS1520",90.2487981396683,FALSE,FALSE
"5987","2014-2015","HS1351","HS1520",90.232539814858,FALSE,FALSE
"5988","2014-2015","HS1487","HS1520",94.2274831945821,FALSE,FALSE
"5989","2014-2015","MH8088","HS1520",89.1767716538494,FALSE,FALSE
"5990","2014-2015","MH8089","HS1520",87.7183854379328,FALSE,FALSE
"5991","2014-2015","HS1421","HS1520",86.5973423318155,FALSE,FALSE
"5992","2014-2015","HS1473","HS1520",29.1924423335795,FALSE,FALSE
"5993","2014-2015","HS1474","HS1520",96.4772604678725,FALSE,FALSE
"5994","2014-2015","HS1519","HS1520",0.2293324212093,TRUE,TRUE
"5995","2014-2015","HS1505","HS1520",34.8615251441955,FALSE,FALSE
"5996","2014-2015","MH8392","HS1520",34.1800959990915,FALSE,FALSE
"5997","2014-2015","HS1457","HS1520",34.4655330241355,FALSE,FALSE
"5998","2014-2015","MH8354","HS1520",34.4049388032219,FALSE,FALSE
"5999","2014-2015","HS1510","HS1520",37.35529411992,FALSE,FALSE
"6000","2014-2015","HS1364","HS1520",88.261553586325,FALSE,FALSE
"6001","2014-2015","HS1405","HS1520",104.180095999091,FALSE,FALSE
"6002","2014-2015","HS1425","HS1520",96.3110314981986,FALSE,FALSE
"6003","2014-2015","MH8309","HS1520",98.1800959990915,FALSE,FALSE
"6004","2014-2015","HS1450","HS1520",96.1357073702861,FALSE,FALSE
"6005","2014-2015","MH8137","HS1520",60.1857361945685,FALSE,FALSE
"6006","2014-2015","MH8052","HS1520",32.2991366124206,FALSE,FALSE
"6007","2014-2015","MH8396","HS1520",30.1800959990915,FALSE,FALSE
"6008","2014-2015","MH8090","HS1520",31.1757782923945,FALSE,FALSE
"6009","2014-2015","HS1445","HS1520",32.0552611245873,FALSE,FALSE
"6010","2014-2015","HS1387","HS1520",30.1800959990915,FALSE,FALSE
"6011","2014-2015","HS1367","HS1520",90.5135341817685,FALSE,FALSE
"6012","2014-2015","HS1390","HS1520",95.4536333396207,FALSE,FALSE
"6013","2014-2015","HS1391","HS1520",94.1800959990915,FALSE,FALSE
"6014","2014-2015","HS1394","HS1505",90.681429145104,FALSE,FALSE
"6015","2014-2015","MH7843","HS1505",90.7357130454301,FALSE,FALSE
"6016","2014-2015","MH8155","HS1505",82.686554573214,FALSE,FALSE
"6017","2014-2015","HS1376","HS1505",86.8214571702288,FALSE,FALSE
"6018","2014-2015","HS1484","HS1505",90.681429145104,FALSE,FALSE
"6019","2014-2015","MH8156","HS1505",391.455659637538,FALSE,FALSE
"6020","2014-2015","MH7505","HS1505",77.3366525724047,FALSE,FALSE
"6021","2014-2015","HS1255","HS1505",73.9721014726959,FALSE,FALSE
"6022","2014-2015","MH7796","HS1505",34.905162244881,FALSE,FALSE
"6023","2014-2015","MH8165","HS1505",27.0603383330883,FALSE,FALSE
"6024","2014-2015","MH7492","HS1505",78.5069515528,FALSE,FALSE
"6025","2014-2015","HS1340","HS1505",80.8526071969175,FALSE,FALSE
"6026","2014-2015","HS1413","HS1505",18.8793419790938,FALSE,FALSE
"6027","2014-2015","HS1448","HS1505",86.681429145104,FALSE,FALSE
"6028","2014-2015","HS1393","HS1505",16.681429145104,FALSE,FALSE
"6029","2014-2015","MH7890","HS1505",74.0202614740418,FALSE,FALSE
"6030","2014-2015","HS1345","HS1505",72.7877953755476,FALSE,FALSE
"6031","2014-2015","HS1369","HS1505",24.9461456677867,FALSE,FALSE
"6032","2014-2015","HS1336","HS1505",18.8887675820546,FALSE,FALSE
"6033","2014-2015","MH7612","HS1505",18.7824796897927,FALSE,FALSE
"6034","2014-2015","HS1377","HS1505",90.681429145104,FALSE,FALSE
"6035","2014-2015","MH7845","HS1505",88.6592979789719,FALSE,FALSE
"6036","2014-2015","MH7891","HS1505",74.8962673094119,FALSE,FALSE
"6037","2014-2015","MH8126","HS1505",75.9537051137142,FALSE,FALSE
"6038","2014-2015","MH7409","HS1505",72.681429145104,FALSE,FALSE
"6039","2014-2015","MH7893","HS1505",82.8137344934097,FALSE,FALSE
"6040","2014-2015","HS1388","HS1505",88.7243449997586,FALSE,FALSE
"6041","2014-2015","HS1342","HS1505",90.8034124922444,FALSE,FALSE
"6042","2014-2015","MH7455","HS1505",74.7527449804401,FALSE,FALSE
"6043","2014-2015","HS1408","HS1505",76.1097904967596,FALSE,FALSE
"6044","2014-2015","MH7885","HS1505",74.681429145104,FALSE,FALSE
"6045","2014-2015","HS1409","HS1505",74.8182671102504,FALSE,FALSE
"6046","2014-2015","MH7440","HS1505",79.7343627904436,FALSE,FALSE
"6047","2014-2015","MH7390","HS1505",78.9450692438153,FALSE,FALSE
"6048","2014-2015","HS1256","HS1505",76.9058535045541,FALSE,FALSE
"6049","2014-2015","MH8386","HS1505",92.921320445739,FALSE,FALSE
"6050","2014-2015","HS1328","HS1505",18.681429145104,FALSE,FALSE
"6051","2014-2015","HS1327","HS1505",16.7614242119073,FALSE,FALSE
"6052","2014-2015","HS1313","HS1505",17.1434349103,FALSE,FALSE
"6053","2014-2015","HS1250","HS1505",76.5998223129037,FALSE,FALSE
"6054","2014-2015","HS1294","HS1505",77.1445253802618,FALSE,FALSE
"6055","2014-2015","HS1253","HS1505",76.681429145104,FALSE,FALSE
"6056","2014-2015","HS1455","HS1505",92.7047374346013,FALSE,FALSE
"6057","2014-2015","HS1385","HS1505",290.681429145104,FALSE,FALSE
"6058","2014-2015","HS1357","HS1505",88.681429145104,FALSE,FALSE
"6059","2014-2015","HS1525","HS1505",76.681429145104,FALSE,FALSE
"6060","2014-2015","HS1349","HS1505",289.158451689786,FALSE,FALSE
"6061","2014-2015","HS1465","HS1505",68.681429145104,FALSE,FALSE
"6062","2014-2015","HS1463","HS1505",68.681429145104,FALSE,FALSE
"6063","2014-2015","MH8041","HS1505",68.7257167735165,FALSE,FALSE
"6064","2014-2015","HS1460","HS1505",86.681429145104,FALSE,FALSE
"6065","2014-2015","HS1427","HS1505",86.9048016478176,FALSE,FALSE
"6066","2014-2015","HS1375","HS1505",83.4709576206368,FALSE,FALSE
"6067","2014-2015","HS1341","HS1505",83.1407887777326,FALSE,FALSE
"6068","2014-2015","MH8183","HS1505",84.3734084143723,FALSE,FALSE
"6069","2014-2015","MH7800","HS1505",81.541961993435,FALSE,FALSE
"6070","2014-2015","MH8129","HS1505",48.1071243006301,FALSE,FALSE
"6071","2014-2015","HS1392","HS1505",16.681429145104,FALSE,FALSE
"6072","2014-2015","HS1402","HS1505",76.681429145104,FALSE,FALSE
"6073","2014-2015","HS1401","HS1505",76.7501312856808,FALSE,FALSE
"6074","2014-2015","HS1351","HS1505",76.7338729608705,FALSE,FALSE
"6075","2014-2015","HS1487","HS1505",80.7288163405946,FALSE,FALSE
"6076","2014-2015","MH8088","HS1505",75.6781047998619,FALSE,FALSE
"6077","2014-2015","MH8089","HS1505",74.2197185839453,FALSE,FALSE
"6078","2014-2015","HS1421","HS1505",73.098675477828,FALSE,FALSE
"6079","2014-2015","HS1473","HS1505",15.693775479592,FALSE,FALSE
"6080","2014-2015","HS1474","HS1505",82.978593613885,FALSE,FALSE
"6081","2014-2015","MH8392","HS1505",0.681429145104,TRUE,TRUE
"6082","2014-2015","HS1457","HS1505",20.966866170148,FALSE,FALSE
"6083","2014-2015","MH8354","HS1505",20.9062719492344,FALSE,FALSE
"6084","2014-2015","HS1364","HS1505",74.7628867323375,FALSE,FALSE
"6085","2014-2015","HS1405","HS1505",90.681429145104,FALSE,FALSE
"6086","2014-2015","HS1425","HS1505",82.8123646442111,FALSE,FALSE
"6087","2014-2015","MH8309","HS1505",84.681429145104,FALSE,FALSE
"6088","2014-2015","HS1450","HS1505",82.6370405162986,FALSE,FALSE
"6089","2014-2015","MH8137","HS1505",46.687069340581,FALSE,FALSE
"6090","2014-2015","MH8052","HS1505",14.8004697584331,FALSE,FALSE
"6091","2014-2015","MH8090","HS1505",17.677111438407,FALSE,FALSE
"6092","2014-2015","HS1445","HS1505",18.5565942705998,FALSE,FALSE
"6093","2014-2015","HS1387","HS1505",16.681429145104,FALSE,FALSE
"6094","2014-2015","HS1367","HS1505",77.014867327781,FALSE,FALSE
"6095","2014-2015","HS1390","HS1505",81.9549664856332,FALSE,FALSE
"6096","2014-2015","HS1391","HS1505",80.681429145104,FALSE,FALSE
"6097","2014-2015","HS1394","MH8392",90,FALSE,FALSE
"6098","2014-2015","MH7843","MH8392",90.0542839003261,FALSE,FALSE
"6099","2014-2015","MH8155","MH8392",82.00512542811,FALSE,FALSE
"6100","2014-2015","HS1376","MH8392",86.1400280251248,FALSE,FALSE
"6101","2014-2015","MH8156","MH8392",390.774230492434,FALSE,FALSE
"6102","2014-2015","MH7505","MH8392",76.6552234273007,FALSE,FALSE
"6103","2014-2015","HS1255","MH8392",73.2906723275919,FALSE,FALSE
"6104","2014-2015","MH7796","MH8392",34.223733099777,FALSE,FALSE
"6105","2014-2015","MH8165","MH8392",26.3789091879843,FALSE,FALSE
"6106","2014-2015","MH7492","MH8392",77.825522407696,FALSE,FALSE
"6107","2014-2015","HS1340","MH8392",80.1711780518135,FALSE,FALSE
"6108","2014-2015","HS1413","MH8392",18.1979128339898,FALSE,FALSE
"6109","2014-2015","HS1448","MH8392",86,FALSE,FALSE
"6110","2014-2015","HS1393","MH8392",16,FALSE,FALSE
"6111","2014-2015","MH7890","MH8392",73.3388323289378,FALSE,FALSE
"6112","2014-2015","HS1345","MH8392",72.1063662304436,FALSE,FALSE
"6113","2014-2015","HS1369","MH8392",24.2647165226827,FALSE,FALSE
"6114","2014-2015","HS1336","MH8392",18.2073384369506,FALSE,FALSE
"6115","2014-2015","MH7612","MH8392",18.1010505446887,FALSE,FALSE
"6116","2014-2015","HS1377","MH8392",90,FALSE,FALSE
"6117","2014-2015","MH7845","MH8392",87.9778688338679,FALSE,FALSE
"6118","2014-2015","MH7891","MH8392",74.2148381643079,FALSE,FALSE
"6119","2014-2015","MH8126","MH8392",75.2722759686102,FALSE,FALSE
"6120","2014-2015","MH7409","MH8392",72,FALSE,FALSE
"6121","2014-2015","MH7893","MH8392",82.1323053483057,FALSE,FALSE
"6122","2014-2015","HS1388","MH8392",88.0429158546546,FALSE,FALSE
"6123","2014-2015","HS1342","MH8392",90.1219833471404,FALSE,FALSE
"6124","2014-2015","MH7455","MH8392",74.0713158353361,FALSE,FALSE
"6125","2014-2015","HS1408","MH8392",75.4283613516556,FALSE,FALSE
"6126","2014-2015","MH7885","MH8392",74,FALSE,FALSE
"6127","2014-2015","HS1409","MH8392",74.1368379651464,FALSE,FALSE
"6128","2014-2015","MH7440","MH8392",79.0529336453396,FALSE,FALSE
"6129","2014-2015","MH7390","MH8392",78.2636400987113,FALSE,FALSE
"6130","2014-2015","HS1256","MH8392",76.2244243594501,FALSE,FALSE
"6131","2014-2015","HS1328","MH8392",18,FALSE,FALSE
"6132","2014-2015","HS1327","MH8392",16.0799950668033,FALSE,FALSE
"6133","2014-2015","HS1313","MH8392",16.462005765196,FALSE,FALSE
"6134","2014-2015","HS1250","MH8392",75.9183931677997,FALSE,FALSE
"6135","2014-2015","HS1294","MH8392",76.4630962351578,FALSE,FALSE
"6136","2014-2015","HS1253","MH8392",76,FALSE,FALSE
"6137","2014-2015","HS1455","MH8392",92.0233082894973,FALSE,FALSE
"6138","2014-2015","HS1385","MH8392",290,FALSE,FALSE
"6139","2014-2015","HS1357","MH8392",88,FALSE,FALSE
"6140","2014-2015","HS1349","MH8392",288.477022544682,FALSE,FALSE
"6141","2014-2015","HS1465","MH8392",68,FALSE,FALSE
"6142","2014-2015","HS1463","MH8392",68,FALSE,FALSE
"6143","2014-2015","MH8041","MH8392",68.0442876284125,FALSE,FALSE
"6144","2014-2015","HS1460","MH8392",86,FALSE,FALSE
"6145","2014-2015","HS1427","MH8392",86.2233725027136,FALSE,FALSE
"6146","2014-2015","HS1375","MH8392",82.7895284755328,FALSE,FALSE
"6147","2014-2015","HS1341","MH8392",82.4593596326286,FALSE,FALSE
"6148","2014-2015","MH8183","MH8392",83.6919792692683,FALSE,FALSE
"6149","2014-2015","MH7800","MH8392",80.860532848331,FALSE,FALSE
"6150","2014-2015","MH8129","MH8392",47.4256951555261,FALSE,FALSE
"6151","2014-2015","HS1392","MH8392",16,FALSE,FALSE
"6152","2014-2015","HS1402","MH8392",76,FALSE,FALSE
"6153","2014-2015","HS1401","MH8392",76.0687021405768,FALSE,FALSE
"6154","2014-2015","HS1351","MH8392",76.0524438157665,FALSE,FALSE
"6155","2014-2015","HS1487","MH8392",80.0473871954906,FALSE,FALSE
"6156","2014-2015","MH8088","MH8392",74.9966756547579,FALSE,FALSE
"6157","2014-2015","MH8089","MH8392",73.5382894388413,FALSE,FALSE
"6158","2014-2015","HS1421","MH8392",72.417246332724,FALSE,FALSE
"6159","2014-2015","HS1473","MH8392",15.012346334488,FALSE,FALSE
"6160","2014-2015","HS1474","MH8392",82.297164468781,FALSE,FALSE
"6161","2014-2015","HS1457","MH8392",20.285437025044,FALSE,FALSE
"6162","2014-2015","HS1364","MH8392",74.0814575872335,FALSE,FALSE
